Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2022-04-29 02:12:33",1,2,GrrdMlmr,a8a93373-af02-4e1a-8af5-a63cfdd9479c,Streets,Slayer,"Team Slayer",CrossPlay,Open,0,0,Cobra,0,1107.000,6470,50,45.98,Eagle,0,1300.509,6180,48,54.02,3,1,1,0,,Win,51.59,4014,3877,409,211,198,0.67,-2.67,10,2,2,0,0,0,0,2,15,7,0,0,,0,0,12,11,1370,0,1,485
"2022-05-07 04:47:38",2,1,GrrdMlmr,6696f375-cd7e-49df-b7cf-1395c6732b26,Breaker,"Last Spartan Standing","Last Spartan Standing",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,800.168,Loss,45.29,2550,2356,170,77,93,1.50,3.33,9,3,0,3,0,0,0,0,6,1,0,0,,0,0,14,11,1950,0,4,545
"2022-06-30 03:05:45",2,1,GrrdMlmr,a3269a4f-ade2-4a44-a516-aeb8ef1f297a,Streets,Slayer,"Quick Play",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,52,2601,3377,175,91,84,0.57,-5.33,8,2,2,4,0,0,0,1,14,2,0,0,2,0,0,9,10,910,0,2,396
"2022-06-30 03:19:19",2,1,GrrdMlmr,003838c4-1450-4e56-aa41-d1aec5d909e9,Streets,"Slayer Manglers","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55,1506,1107,40,22,18,1.70,7.66,17,4,0,9,0,0,0,0,10,2,0,0,6,0,0,17,11,1800,0,7,447
"2022-06-30 03:28:12",2,1,GrrdMlmr,9d4afeb0-a6fe-4f0d-aca6-9b0d30c0bd8d,Catalyst,Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,8,1,1,0,,Loss,37.14,468,1180,35,13,22,0.38,-7.66,5,0,0,5,0,0,0,0,13,1,0,0,2,0,0,9,11,550,0,2,307
"2022-06-30 03:34:29",2,1,GrrdMlmr,f4924dcb-9a31-4563-a68b-6b4e304de417,Streets,"Slayer Stalker Rifle","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,43.33,851,1382,30,13,17,0.53,-6.66,8,2,0,5,0,0,0,0,15,1,0,0,2,0,0,11,12,850,0,4,401
"2022-06-30 03:43:12",2,1,GrrdMlmr,e1971c80-36c1-4a54-9cfe-fb4986017e37,"Live Fire","Slayer Stalker Rifle","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,34.78,860,1567,46,16,30,0.44,-9.00,7,1,0,5,0,0,0,0,16,0,0,1,3,0,0,10,12,600,0,6,370
"2022-06-30 03:53:51",2,1,GrrdMlmr,0973074c-a8bf-4010-ab39-6b2d35fbdaeb,Streets,"Slayer Commando","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,35.15,1920,1372,165,58,107,1.43,6.00,20,3,0,14,0,0,0,0,14,0,0,0,9,0,0,11,12,2000,0,7,421
"2022-06-30 04:02:16",2,1,GrrdMlmr,4f356edd-544b-4ca6-9163-21115320ed90,"Live Fire","Slayer Commando","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,34.53,1542,1266,139,48,91,1.15,2.33,15,2,0,11,0,0,0,0,13,1,0,0,3,0,0,10,12,1550,0,3,373
"2022-06-30 04:11:19",2,1,GrrdMlmr,3cae8fed-c19a-443b-9f3a-bcb42bc6e0d5,"Live Fire",Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,1,0,,Loss,41.18,1149,1241,68,28,40,1.00,0.00,13,0,0,13,0,0,0,0,13,0,0,0,4,0,0,9,11,1300,0,4,352
"2022-06-30 04:18:17",2,1,GrrdMlmr,d54738e3-a39d-4c94-a546-8737afca9bd6,Bazaar,"Slayer Commando","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,23.44,928,1086,128,30,98,0.73,-3.00,8,2,0,5,0,0,0,0,11,0,0,0,3,0,0,13,14,800,0,1,452
"2022-06-30 04:28:29",2,1,GrrdMlmr,5a0eaec8-489f-4946-9ea0-30c00d451ade,Streets,Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,18.18,270,447,11,2,9,0.60,-2.00,3,1,0,2,0,0,0,0,5,0,0,0,2,0,0,3,4,300,0,2,387
"2022-06-30 04:31:31",2,1,GrrdMlmr,2d834a15-7c40-439f-9988-49ff1c3400e4,Catalyst,Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,8,1,1,0,,Loss,28.57,541,869,63,18,45,0.56,-3.33,5,0,0,5,0,0,0,0,9,2,0,0,3,0,0,10,12,600,0,2,392
"2022-06-30 04:40:06",2,1,GrrdMlmr,399568a6-d5c5-49a4-90b6-fb637de427d9,Aquarius,"Slayer Stalker Rifle","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,12.5,33,391,8,1,7,0.00,-3.66,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,3,50,0,0,465
"2022-06-30 04:42:31",2,1,GrrdMlmr,a31a71c6-a474-47f2-bc71-9a82f29abe90,Recharge,"Slayer Commando","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,23.61,694,1118,72,17,55,0.64,-4.00,7,3,0,3,0,0,0,0,11,0,0,0,4,0,0,10,12,700,0,1,394
"2022-06-30 04:53:28",2,1,GrrdMlmr,b46f8844-2340-46a9-adb9-72d3462ecf4e,"Launch Site",Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,18.45,1278,879,103,19,84,1.56,5.00,14,2,0,10,0,0,0,0,9,0,0,0,4,0,0,10,8,1400,0,7,359
"2022-06-30 05:03:30",2,1,GrrdMlmr,2d56293e-015d-4a3a-abbd-a3effec0709d,"Launch Site","Slayer BR","Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,9,0,0,1,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,754
"2022-06-30 05:06:59",2,1,GrrdMlmr,f8f58b86-7f84-4e2e-9cea-5702dfcbedca,Streets,Slayer,"Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,51.43,675,815,35,18,17,0.00,-2.66,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,3,50,0,0,443
"2022-06-30 05:11:38",2,1,GrrdMlmr,20d37aca-3a4f-4aff-8df3-c39267b3e4e0,"Live Fire",Slayer,"Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,50.75,4182,3683,268,136,132,1.55,8.33,17,4,1,9,0,0,0,3,11,7,0,0,8,0,0,10,10,2080,0,11,419
"2022-06-30 05:20:09",2,1,GrrdMlmr,a3ca0eb2-b597-4467-a0d7-a7a3edce0f7b,Recharge,Slayer,"Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,47.88,3540,2801,236,113,123,1.71,6.00,12,1,0,5,3,0,0,0,7,3,0,0,4,0,0,12,11,1350,0,5,502
"2022-06-30 05:32:42",2,1,GrrdMlmr,922ecadf-054b-4b1f-98b2-f1835c17e5d6,Catalyst,Slayer,"Quick Play",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Win,38.79,3047,3582,281,109,172,0.67,-1.66,8,1,0,6,1,0,0,0,12,7,0,0,3,0,0,14,12,1150,0,2,556
"2022-06-30 05:43:12",2,1,GrrdMlmr,e53322f2-4750-4ea3-bf0e-b62dbfab2d03,Recharge,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,8,0,1,0,,Loss,53.85,2890,2550,325,175,150,1.11,2.33,10,2,1,2,0,0,0,0,9,4,0,0,2,0,0,8,9,1200,0,3,356
"2022-06-30 05:52:07",2,1,GrrdMlmr,9646380f-5c58-438b-86f9-810f7c1c9bcb,Bazaar,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,43.88,1338,1622,139,61,78,1.25,2.00,5,0,0,1,0,0,0,0,4,3,0,0,3,0,0,7,7,1150,0,2,312
"2022-07-03 04:07:35",2,1,GrrdMlmr,6cc70445-47e6-4087-81ae-e66363ae4112,Aquarius,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Win,56.33,2344,2251,332,187,145,1.00,1.66,6,1,1,1,0,0,0,1,6,5,0,0,3,0,0,8,7,1160,0,0,347
"2022-07-03 04:15:24",2,1,GrrdMlmr,2fb2a758-5749-4e0d-ad14-45c3a8bcc78b,"Launch Site","Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Win,48.05,4511,1380,154,74,80,2.25,6.00,9,0,0,1,4,0,0,0,4,3,0,0,3,4,1,9,8,1375,0,7,393
"2022-07-03 04:29:21",2,1,GrrdMlmr,20ce988e-65d0-4038-8054-0ee7ba5a4beb,Highpower,"Last Spartan Standing","Last Spartan Standing",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,536.624,Loss,52.28,2429,2086,197,103,94,1.17,2.00,7,0,1,4,0,0,0,0,6,3,0,0,3,0,0,10,9,1450,0,4,519
"2022-07-03 04:41:44",2,1,GrrdMlmr,6dd91765-34ce-439e-8f94-79cd32d3078c,Catalyst,"Shotty Snipes Slayer","Team Snipers",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,58.49,4063,3688,53,31,22,1.38,5.33,18,2,0,7,11,0,0,0,13,1,0,0,6,0,0,10,12,1850,0,11,503
"2022-07-03 04:51:41",2,1,GrrdMlmr,d6f8a427-baa5-4e30-b0e9-88b55bfcd5fc,Bazaar,"Shotty Snipes Slayer","Team Snipers",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,50.91,3918,3435,55,28,27,1.08,1.33,13,0,0,9,10,0,0,0,12,1,0,0,5,0,0,12,13,1350,0,15,551
"2022-07-03 04:58:30",2,1,GrrdMlmr,5915a3dd-5612-42d2-bca1-fd06a28fbdda,"Launch Site","Shotty Snipes Slayer","Team Snipers",CrossPlay,Open,0,0,,,,,,,,,,,,,3,0,1,1,,Win,37.5,1282,1899,24,9,15,0.86,-1.00,6,1,0,3,5,0,0,0,7,0,0,0,2,0,0,9,6,600,0,6,742
"2022-07-08 16:33:49",2,1,GrrdMlmr,447cab57-b156-452e-873b-0fff1d06689a,Catalyst,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,46.72,2209,2265,259,121,138,1.50,3.33,9,0,1,1,0,0,0,0,6,1,0,0,3,0,0,7,6,1650,0,5,369
"2022-07-08 16:47:08",2,1,GrrdMlmr,4f1e2910-664a-4a33-97c2-ddd596058b12,Recharge,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,45.95,2493,2103,259,119,140,1.71,5.00,12,2,1,0,1,0,0,0,7,0,0,0,3,0,0,6,6,1600,0,7,311
"2022-07-08 17:06:39",2,1,GrrdMlmr,9e7c50c0-f994-43a0-b7b3-33f11e933751,"Live Fire","Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,44.5,3230,2345,636,283,353,1.83,8.00,11,2,1,2,0,0,0,0,6,9,0,0,4,0,0,7,7,2250,0,5,370
"2022-07-08 17:14:09",2,1,GrrdMlmr,d1e2a2ff-93ff-43f2-accc-7dbae164c1af,"Launch Site","Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Win,57.74,2944,825,239,138,101,3.50,6.00,7,0,0,3,0,0,0,0,2,3,0,0,3,0,2,7,6,1400,0,2,332
"2022-07-08 17:21:13",2,1,GrrdMlmr,caa41164-4246-438d-8eb8-8f1e4eb285b6,Aquarius,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,42.29,2269,2092,279,118,161,2.00,5.33,8,3,1,0,0,0,0,0,4,4,0,0,7,0,0,7,7,1600,0,3,356
"2022-07-08 17:28:42",2,1,GrrdMlmr,31a614a7-8d74-44e1-89d7-59d6534e330d,Recharge,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,8,1,1,0,,Loss,44.9,2249,3146,363,163,200,0.91,-0.66,10,0,2,0,0,0,0,0,11,1,0,0,2,0,0,7,8,1050,0,6,367
"2022-07-08 17:35:58",2,1,GrrdMlmr,f896019f-a9b3-48ca-bd2c-8bce287d77d8,"Live Fire","Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,273
"2022-07-08 17:37:32",2,1,GrrdMlmr,9751b0ef-6762-408d-a8a6-bef3c514fd2a,Bazaar,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,339
"2022-07-08 17:39:17",2,1,GrrdMlmr,bcd8ff66-faff-4fee-a768-c71aa30c330b,"Live Fire","Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,44.89,3226,1966,401,180,221,2.83,11.66,17,1,1,0,0,0,0,0,6,2,0,0,6,0,0,7,7,2400,0,6,377
"2022-07-08 17:44:12",2,1,GrrdMlmr,a5caa9d2-e0bf-4fae-b579-391f75af5b11,"Launch Site","Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,7,0,1,1,,Loss,41.67,1047,1032,144,60,84,0.75,0.33,3,0,0,0,0,0,0,0,4,4,0,0,2,0,1,3,4,625,0,0,306
"2022-07-08 17:48:43",2,1,GrrdMlmr,c7844dda-2922-47ff-8155-b95bc6520843,Behemoth,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,3,0,1,1,,Win,47.35,2755,1624,718,340,378,3.00,11.33,15,1,1,2,0,0,0,0,5,4,0,0,5,0,0,6,5,2100,0,6,352
"2022-07-08 17:56:36",2,1,GrrdMlmr,2df0f32e-db26-4d13-ad9a-65b97a343685,Catalyst,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,49.43,1747,1889,176,87,89,1.40,3.00,7,1,2,0,0,0,0,0,5,3,0,0,2,0,0,6,6,1350,0,3,295
"2022-07-08 18:03:42",2,1,GrrdMlmr,f0e5dc16-b265-48b1-8baf-09cdf7e501e4,Aquarius,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,42.98,1275,1538,242,104,138,1.00,0.00,6,1,1,0,0,0,0,1,6,0,0,0,3,0,0,5,6,1110,0,0,265
"2022-07-08 18:24:28",2,1,GrrdMlmr,efc3f2ea-4f5c-4f67-8263-ff26ba49a325,Bazaar,"Slayer Manglers","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55.56,2182,1317,54,30,24,1.80,9.33,18,2,0,15,0,0,0,0,10,4,0,0,4,0,0,12,10,2000,0,10,442
"2022-07-08 18:34:38",2,1,GrrdMlmr,490a95f3-a189-4217-9d08-ba3561158d13,Catalyst,"Slayer Manglers","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,58.33,1452,1105,36,21,15,1.70,7.66,17,1,0,10,0,0,0,0,10,2,0,0,7,0,0,12,10,1800,0,7,409
"2022-07-08 18:44:49",2,1,GrrdMlmr,f3be3a24-3949-49a8-a0b5-dceca5f87b98,"Live Fire","Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,47.1,2880,1834,259,122,137,1.83,5.66,11,0,1,0,3,0,0,0,6,2,0,0,3,0,0,6,7,1400,0,2,309
"2022-07-08 19:11:40",2,1,GrrdMlmr,dc61ac54-e050-4aa4-ac09-b616f9990df3,Recharge,"Land Grab",Entrenched,CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,55.41,2662,3165,453,251,202,0.38,-6.00,5,2,3,0,0,0,0,0,13,6,0,0,2,0,0,7,9,1000,0,2,372
"2022-07-13 21:29:17",2,1,GrrdMlmr,6281f7ca-15ae-4045-b0eb-166dfce17b4f,Catalyst,"King of the Hill","Quick Play",CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,47.47,1751,875,99,47,52,7.00,6.66,7,1,0,0,0,0,0,0,1,2,0,0,6,0,0,3,4,825,0,7,233
"2022-07-13 21:33:05",2,1,GrrdMlmr,60cfca12-81a0-4c5f-947b-f9e65665589c,Catalyst,Oddball,"Quick Play",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,1,0,,Loss,42.88,6392,6468,695,298,397,1.41,8.33,24,2,3,5,0,0,0,0,17,4,0,0,4,0,0,20,16,2945,0,13,727
"2022-07-13 21:49:26",2,1,GrrdMlmr,f79ee03b-3923-427c-abb4-54a26db05fda,Deadlock,Slayer,"Big Team Battle",CrossPlay,Open,0,0,,,,,,,,,,,,,16,1,1,0,,Loss,42.56,3233,3572,242,103,139,0.91,0.33,10,0,1,2,3,0,0,0,11,4,0,0,4,0,0,9,10,1200,0,0,651
"2022-07-13 22:03:17",2,1,GrrdMlmr,ed2b1a6e-56c2-444c-bf6b-1c34c82fea01,Catalyst,"FFA Vampire Oddball","Rumble Pit",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,1164.939,Loss,51.02,6822,4787,684,349,335,1.50,10.33,24,3,1,4,0,0,0,0,16,7,0,0,4,0,0,18,18,2885,0,10,628
"2022-07-13 22:15:43",2,1,GrrdMlmr,829c1995-82db-4818-b90b-d4afd4426abb,Recharge,Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,26.47,1163,1394,68,18,50,0.87,-2.00,13,2,0,11,0,0,0,0,15,0,0,0,5,0,0,9,10,1300,0,8,358
"2022-07-13 22:23:04",2,1,GrrdMlmr,f385db65-1731-4cd6-a492-7147a8679d35,"Live Fire","Slayer Sidekicks","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,36.29,1788,1255,124,45,79,1.58,7.00,19,1,0,15,0,0,0,0,12,0,0,0,7,0,0,10,13,1900,0,13,399
"2022-07-13 22:31:15",2,1,GrrdMlmr,175b0e76-d727-4647-ac3e-4154b056215b,Aquarius,Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,24.83,1780,947,149,37,112,2.22,11.00,20,4,0,15,0,0,0,0,9,0,0,0,4,0,0,13,13,2000,0,2,473
"2022-07-13 22:47:40",2,1,GrrdMlmr,c4607d23-aa5d-425a-9004-fa3ba672e4fe,Recharge,"FFA Slayer","Rumble Pit",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,1387.701,Win,54.19,5168,3373,716,388,328,2.78,17.00,25,3,0,1,1,0,0,0,9,3,0,0,7,0,0,15,11,2650,0,10,415
"2022-07-13 22:58:13",2,1,GrrdMlmr,2e960bee-714b-4438-8412-69e1b7022ba1,Recharge,"FFA Vampire Oddball","Rumble Pit",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,1038.426,Loss,51.41,6471,4739,708,364,344,1.47,11.66,25,1,3,4,1,0,0,0,17,11,0,0,4,0,0,15,19,3195,0,6,600
"2022-07-13 23:10:47",2,1,GrrdMlmr,31aaae32-1866-4647-aa9c-1cfc17c16957,Catalyst,"FFA Shotty Snipes Slayer","Rumble Pit",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,0,0,1169.664,Left,75,229,226,4,3,1,1.00,0.33,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,150,0,0,606
"2022-07-13 23:12:09",2,1,GrrdMlmr,da06a9a7-faa6-4dcb-893d-0db99d9eeabd,Catalyst,"FFA Vampire Oddball","Rumble Pit",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,0,0,1021.195,Left,65.38,206,218,26,17,9,0.00,-0.66,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,50,0,0,416
"2022-07-13 23:13:28",2,1,GrrdMlmr,e4e9f3b5-8ea9-4218-97fa-05bf4f098ed0,"Live Fire","FFA Oddball","Rumble Pit",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,1056.853,Loss,50.53,6221,4806,758,383,375,1.16,6.33,22,1,2,3,1,0,0,0,19,10,0,0,3,0,0,17,18,2990,0,6,619
"2022-07-13 23:26:38",2,1,GrrdMlmr,018ee6a9-2309-4298-8ec7-ea5f10449f90,Recharge,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,8,1,1,0,,Loss,44.89,2015,1878,176,79,97,1.00,0.33,7,1,2,1,1,0,0,0,7,1,0,0,3,0,0,8,8,1150,0,3,318
"2022-07-13 23:33:08",2,1,GrrdMlmr,7fad3e89-04ea-488e-ba6f-97deb7d258fb,Behemoth,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,53.7,2263,1891,108,58,50,1.20,1.00,6,2,0,2,1,0,0,0,5,0,0,0,5,0,1,7,7,825,0,6,285
"2022-07-13 23:40:03",2,1,GrrdMlmr,3823f9f4-4696-4cdd-bfe5-deae5e63d6ba,Behemoth,"Shotty Snipes Slayer","Team Snipers",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,43.86,3130,2434,57,25,32,2.17,8.00,13,1,0,4,13,0,0,0,6,3,0,0,10,0,0,8,8,1450,0,10,366
"2022-07-13 23:52:54",2,1,GrrdMlmr,e6895c80-f0d4-4d61-a4f8-b3f3e8874303,"Live Fire","Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,47.34,2886,3319,433,205,228,0.92,0.66,11,2,2,1,0,0,0,0,12,5,0,0,4,0,0,10,10,2050,0,3,409
"2022-07-14 00:04:29",2,1,GrrdMlmr,e820979a-e338-4715-8e7b-a40cdc10939e,Catalyst,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,43.09,2271,1621,304,131,173,1.17,3.00,7,0,1,0,2,0,0,0,6,6,0,0,3,0,0,7,7,1400,0,3,296
"2022-07-14 00:08:11",2,1,GrrdMlmr,22454716-3821-4a76-b547-eacef24d57aa,"Launch Site","Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,9,0,0,1,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,242
"2022-07-14 00:13:16",2,1,GrrdMlmr,8897ef74-bfe4-4dfa-bd0d-18106f136a74,Bazaar,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,51.12,2037,1938,223,114,109,0.83,1.00,5,2,1,1,0,0,0,0,6,6,0,0,2,0,0,8,8,1500,0,3,352
"2022-07-14 00:24:25",2,1,GrrdMlmr,b3e982a9-2b88-4999-be28-a20831b69d0b,Behemoth,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,50.41,2602,4294,365,184,181,0.53,-6.66,9,1,2,0,0,0,0,0,17,4,0,0,2,0,0,13,13,1500,0,3,563
"2022-07-14 00:46:00",2,1,GrrdMlmr,9365a68d-fc7f-4368-bbbc-01fa40bce5cd,"Live Fire","Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,48.97,3574,2951,437,214,223,1.88,8.66,15,5,0,1,0,0,0,0,8,5,0,0,4,0,0,8,8,2150,0,5,352
"2022-07-14 01:12:59",2,1,GrrdMlmr,4f1ea2fd-7a1e-47fe-a197-ffc11624dd4d,Bazaar,"Land Grab","Land Grab",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,40.51,1347,1223,158,64,94,1.33,2.33,4,1,0,1,0,0,0,0,3,4,0,0,2,0,0,7,6,1300,0,2,290
"2022-07-14 01:20:43",2,1,GrrdMlmr,3d2138da-7315-496d-be03-6e2d84124949,Bazaar,"Slayer BR","Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Win,54.24,3225,3160,271,147,124,1.30,3.33,13,8,1,3,0,0,0,0,10,1,0,0,4,0,0,11,11,1350,0,4,508
"2022-07-14 18:33:43",2,1,GrrdMlmr,7311a7e9-2e25-4ea2-aa03-d3a1663c9154,"Launch Site","Slayer BR","Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,8,1,1,0,,Loss,44.09,3591,3636,406,179,227,0.77,-2.00,10,0,1,7,1,0,0,1,13,3,0,1,2,0,0,13,15,1060,0,4,608
"2022-07-14 19:12:14",2,1,GrrdMlmr,87756679-4f57-4ed3-ae4f-3ee37c5bc85c,"Live Fire","Slayer BR","Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,485
"2022-07-14 19:15:15",2,1,GrrdMlmr,b398ac1b-8b99-4c33-b2d6-accc4e64032a,Catalyst,"Slayer BR","Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,52.42,3916,3490,372,195,177,1.08,3.66,13,2,0,6,2,0,0,0,12,8,0,0,5,0,0,12,12,1700,0,5,544
"2022-07-14 19:26:01",2,1,GrrdMlmr,8186646c-e280-4722-bdcf-416bcdf1675a,Recharge,Slayer,"Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,8,1,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,216
"2022-07-14 19:32:42",2,1,GrrdMlmr,21eb4045-21ca-48b6-ae00-6be1f2b470e6,Bazaar,"Slayer BR","Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,9,0,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,593
"2022-07-14 19:34:48",2,1,GrrdMlmr,8d095fd3-1cab-45e0-9c6c-2a31a3e98c63,Recharge,Slayer,"Team Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,9,1,0,0,,Left,54.3,1563,1409,151,82,69,0.50,-1.33,2,0,0,0,1,0,0,0,4,2,0,0,1,0,0,5,4,300,0,0,682
